year_film,year_ceremony,ceremony,category,film,Best_Pic_Winner,imdb_title_id,genre,duration,country,language,writer,production_company,actors,description,first_director,Director,director_id,Dir_Cum_Films,Producer,count_of_film_nominations,nominated_for_best_director,best_directing_win,first_dir,best_directing_nomination_sum,best_directing_win_sum,prior_best_directing_nominations,prior_best_directing_wins,running_best_picture_nomination,Globes_Best_Dir_Winner,Globes_Best_Pic_Winner,bafta,cannes,DGA_Winner,Drama,Adventure,War,Musical,Sci-Fi,Thriller,Romance,Animation,Film-Noir,Horror,Mystery,Music,Action,Crime,Family,Fantasy,Sport,Biography,Comedy,History,Western
2005,2006,78,BEST PICTURE,CAPOTE,FALSE,tt0379725,"Biography, Crime, Drama",114,"USA, Canada",English,"Dan Futterman, Gerald Clarke",United Artists,"Allie Mickelson, Kelci Stephenson, Philip Seymour Hoffman, Craig Archibald, Bronwen Coleman, Kate Shindle, David Wilson Barnes, Michael J. Burg, Catherine Keener, Kwesi Ameyaw, Andrew Farago, Ken Krotowich, Chris Cooper, R.D. Reid, Rob McLaughlin","In 1959,",Bennett Miller,Bennett Miller,nm0587955,2,No,5,1,FALSE,Bennett Miller,1,0,0,0,1,x,x,0,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,2006,78,BEST PICTURE,CRASH,TRUE,tt0375679,"Crime, Drama, Thriller",112,"USA, Germany","English, Persian, Spanish, Mandarin, Korean","Paul Haggis, Paul Haggis",Bob Yari Productions,"Karina Arroyave, Dato Bakhtadze, Sandra Bullock, Don Cheadle, Art Chudabala, Sean Cory Cooper, Tony Danza, Keith David, Loretta Devine, Matt Dillon, Jennifer Esposito, Ime Etuk, Eddie J. Fernandez, William Fichtner, Howard Fong","Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",Paul Haggis,Paul Haggis,nm0353673,7,Yes,6,1,FALSE,Paul Haggis,1,0,0,0,1,x,x,x,x,Nominee,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,2006,78,BEST PICTURE,"GOOD NIGHT,  AND GOOD LUCK.",FALSE,tt0433383,"Biography, Drama, History",93,"USA, France, UK, Japan",English,"George Clooney, Grant Heslov",Warner Independent Pictures (WIP),"Jeff Daniels, David Strathairn, Alex Borstein, Rose Abdoo, Dianne Reeves, Peter Martin, Christoph Luty, Jeff Hamilton, Matt Catingub, Tate Donovan, Reed Diamond, Matt Ross, Patricia Clarkson, Robert Downey Jr., George Clooney",Broadcast journalist,George Clooney,George Clooney,nm0000123,3,Yes,6,0,0,George Clooney,1,0,0,0,1,FALSE,x,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2005,2006,78,BEST PICTURE,MUNICH,FALSE,tt0408306,"Biography, Crime, Drama",164,"France, Canada, USA","English, German, French, Hebrew, Arabic, Italian, Greek, Russian, Dutch","Tony Kushner, Eric Roth",DreamWorks,"Eric Bana, Daniel Craig, Ciará n Hinds, Mathieu Kassovitz, Hanns Zischler, Ayelet Zurer, Geoffrey Rush, Gila Almagor, Michael Lonsdale, Mathieu Amalric, Moritz Bleibtreu, Valeria Bruni Tedeschi, Meret Becker, Marie-Josée Croze, Yvan Attal","Based on the true story of the Black September aftermath, about the five men chosen to eliminate the ones responsible for that fateful day.",Steven Spielberg,Steven Spielberg,nm0000229,46,Yes,5,1,FALSE,Steven Spielberg,6,2,5,2,7,FALSE,x,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,2007,79,BEST PICTURE,BABEL,FALSE,tt0449467,Drama,143,"France, USA, Mexico","English, Arabic, Spanish, Japanese, Berber languages, French, Russian, Japanese Sign Language","Guillermo Arriaga, Guillermo Arriaga",Paramount Pictures,"Brad Pitt, Cate Blanchett, Mohamed Akhzam, Peter Wight, Harriet Walter, Trevor Martin, Matyelok Gibbs, Georges Bousquet, Claudine Acs, André Oumansky, Michael Maloney, Dermot Crowley, Wendy Nottingham, Henry Maratray, Linda Broughton","Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",Alejandro G. Ií±á rritu,Alejandro G. Iñárritu,nm0327944,7,Yes,7,1,FALSE,Alejandro G. Iñárritu,1,0,0,0,1,x,TRUE,0,0,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2007,79,BEST PICTURE,THE DEPARTED,TRUE,tt0407887,"Crime, Drama, Thriller",151,USA,"English, Cantonese","William Monahan, Alan Mak",Warner Bros.,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen, Ray Winstone, Vera Farmiga, Anthony Anderson, Alec Baldwin, Kevin Corrigan, James Badge Dale, David O'Hara, Mark Rolston, Robert Wahlberg, Kristen Dalton",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,Martin Scorsese,Martin Scorsese,nm0000217,41,No,5,1,TRUE,Martin Scorsese,6,1,5,0,6,TRUE,FALSE,0,x,Winner,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,2007,79,BEST PICTURE,LETTERS FROM IWO JIMA,FALSE,tt0498380,"Action, Adventure, Drama",141,USA,"Japanese, English","Iris Yamashita, Iris Yamashita",DreamWorks,"Ken Watanabe, Kazunari Ninomiya, IHARA, Ryô Kase, Shidô Nakamura, Hiroshi Watanabe, Takumi Bando, Yuki Matsuzaki, Takashi Yamaguchi, Eijiro Ozaki, Nae, Nobumasa Sakagami, Lucas Elliot Eberl, Sonny Saito, Steve Santa Sekiyoshi","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",Clint Eastwood,Clint Eastwood,nm0000142,28,Yes,4,1,FALSE,Clint Eastwood,4,2,3,2,4,FALSE,x,x,x,x,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,2007,79,BEST PICTURE,LITTLE MISS SUNSHINE,FALSE,tt0449059,"Comedy, Drama",101,USA,English,Michael Arndt,Fox Searchlight Pictures,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin, Toni Collette, Steve Carell, Marc Turtletaub, Jill Talley, Brenda Canela, Julio Oscar Mechoso, Chuck Loring, Justin Shilton, Gordon Thomson, Steven Christopher Parker, Bryan Cranston",A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,Jonathan Dayton,Jonathan Dayton,nm0206760,47,No,4,0,0,Jonathan Dayton,0,0,0,0,1,x,FALSE,0,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,2007,79,BEST PICTURE,THE QUEEN,FALSE,tt0436697,"Biography, Drama, History",103,"UK, USA, France, Italy","English, German, French",Peter Morgan,Pathé Pictures International,"Helen Mirren, James Cromwell, Alex Jennings, Roger Allam, Sylvia Syms, Tim McMullan, Robin Soans, Lola Peploe, Douglas Reith, Joyce Henderson, Pat Laffan, Amanda Hadingue, John McGlynn, Gray O'Brien, Dolina MacLennan",After the death of,Stephen Frears,Stephen Frears,nm0001241,44,No,6,1,FALSE,Stephen Frears,2,0,1,0,2,FALSE,FALSE,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2007,2008,80,BEST PICTURE,ATONEMENT,FALSE,tt0783233,"Drama, Mystery, Romance",123,"UK, France, USA","English, French","Ian McEwan, Christopher Hampton",Universal Pictures,"Saoirse Ronan, Ailidh Mackay, Brenda Blethyn, Julia West, James McAvoy, Harriet Walter, Keira Knightley, Juno Temple, Felix von Simson, Charlie von Simson, Alfie Allen, Patrick Kennedy, Benedict Cumberbatch, Peter Wight, Leander Deeny","Fledgling writer Briony Tallis, as a thirteen-year-old, irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",Joe Wright,Joe Wright,nm0942504,8,No,7,0,0,Joe Wright,0,0,0,0,1,FALSE,TRUE,1,x,x,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,2008,80,BEST PICTURE,JUNO,FALSE,tt0467406,"Comedy, Drama",96,USA,English,Diablo Cody,Fox Searchlight Pictures,"Ellen Page, Michael Cera, Jennifer Garner, Jason Bateman, Allison Janney, J.K. Simmons, Olivia Thirlby, Eileen Pedde, Rainn Wilson, Daniel Clark, Darla Fay, Aman Johal, Valerie Tian, Emily Perkins, Kaaren de Zilva","Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child.",Jason Reitman,Jason Reitman,nm0718646,9,No,4,1,FALSE,Jason Reitman,1,0,0,0,1,x,FALSE,x,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,2008,80,BEST PICTURE,MICHAEL CLAYTON,FALSE,tt0465538,"Crime, Drama, Mystery",119,USA,English,Tony Gilroy,Samuels Media,"Tom Wilkinson, Michael O'Keefe, Sydney Pollack, Danielle Skraastad, Tilda Swinton, George Clooney, Wai Chan, Alberto Vazquez, Brian Koppelman, Tom McCarthy, Denis O'Hare, Julie White, Austin Williams, Jennifer Van Dyck, Frank Wood","A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.",Tony Gilroy,Tony Gilroy,nm0006904,1,Yes,7,1,FALSE,Tony Gilroy,1,0,0,0,1,x,FALSE,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2007,2008,80,BEST PICTURE,NO COUNTRY FOR OLD MEN,TRUE,tt0477348,"Crime, Drama, Thriller",122,USA,"English, Spanish","Joel Coen, Ethan Coen",Paramount Vantage,"Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson, Kelly Macdonald, Garret Dillahunt, Tess Harper, Barry Corbin, Stephen Root, Rodger Boyce, Beth Grant, Ana Reeder, Kit Gwin, Zach Hopkins, Chip Love",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,Ethan Coen,Ethan Coen,nm0001053,18,Yes,8,1,TRUE,Ethan Coen,0,0,0,0,1,x,FALSE,0,0,Winner,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,2008,80,BEST PICTURE,THERE WILL BE BLOOD,FALSE,tt0469494,Drama,158,USA,"English, American Sign Language","Paul Thomas Anderson, Upton Sinclair",Paramount Vantage,"Daniel Day-Lewis, Martin Stringer, Matthew Braden Stringer, Jacob Stringer, Joseph Mussey, Barry Del Sherman, Harrison Taylor, Stockton Taylor, Paul F. Tompkins, Dillon Freasier, Kevin Breznahan, Jim Meskimen, Erica Sullivan, Randall Carver, Coco Leigh","A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",Paul Thomas Anderson,Paul Thomas Anderson,nm0000759,22,Yes,8,1,FALSE,Paul Thomas Anderson,1,0,0,0,1,x,FALSE,0,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,2009,81,BEST PICTURE,THE CURIOUS CASE OF BENJAMIN BUTTON,FALSE,tt0421715,"Drama, Fantasy, Romance",166,USA,"English, Russian, French","Eric Roth, Eric Roth",Warner Bros.,"Cate Blanchett, Brad Pitt, Julia Ormond, Faune Chambers Watkins, Elias Koteas, Donna Duplantier, Jacob Tolano, Earl Maddox, Ed Metzger, Jason Flemyng, Danny Vinson, David Jensen, Joeanna Sayler, Taraji P. Henson, Mahershala Ali","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",David Fincher,David Fincher,nm0000399,83,No,13,1,FALSE,David Fincher,1,0,0,0,1,FALSE,FALSE,0,x,x,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,2009,81,BEST PICTURE,FROST/NIXON,FALSE,tt0870111,"Biography, Drama, History",122,"UK, France, USA",English,"Peter Morgan, Peter Morgan",Universal Pictures,"Frank Langella, Michael Sheen, Sam Rockwell, Kevin Bacon, Matthew Macfadyen, Oliver Platt, Rebecca Hall, Toby Jones, Andy Milder, Kate Jennings Grant, Gabriel Jarret, Jim Meskimen, Patty McCormack, Geoffrey Blake, Clint Howard",A dramatic retelling of the post-Watergate television interviews between British talk-show host,Ron Howard,Ron Howard,nm0000165,27,Yes,5,1,FALSE,Ron Howard,2,1,1,1,3,FALSE,FALSE,0,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2008,2009,81,BEST PICTURE,MILK,FALSE,tt1013753,"Biography, Drama",128,USA,English,Dustin Lance Black,Focus Features,"Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna, James Franco, Alison Pill, Victor Garber, Denis O'Hare, Joseph Cross, Stephen Spinella, Lucas Grabeel, Brandon Boyce, Howard Rosenman, Kelvin Yu, Jeff Koons",The story of,Gus Van Sant,Gus Van Sant,nm0001814,38,No,8,1,FALSE,Gus Van Sant,2,0,1,0,2,x,x,0,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,2009,81,BEST PICTURE,THE READER,FALSE,tt0976051,"Drama, Romance",124,"Germany, USA","English, German, Greek, Latin","David Hare, Bernhard Schlink",The Weinstein Company,"Ralph Fiennes, Jeanette Hain, David Kross, Kate Winslet, Susanne Lothar, Alissa Wilms, Florian Bartholomí¤i, Friederike Becht, Matthias Habich, Frieder Venus, Marie-Anne Fliegel, Hendrik Arnst, Rainer Sellien, Torsten Michaelis, Moritz Grove","Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial.",Stephen Daldry,Stephen Daldry,nm0197636,6,Yes,5,1,FALSE,Stephen Daldry,3,0,2,0,2,FALSE,FALSE,0,x,x,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,2009,81,BEST PICTURE,SLUMDOG MILLIONAIRE,TRUE,tt1010048,"Drama, Romance",120,"UK, India","English, Hindi, French, German","Simon Beaufoy, Vikas Swarup",Celador Films,"Dev Patel, Saurabh Shukla, Anil Kapoor, Raj Zutshi, Jeneva Talwar, Freida Pinto, Irrfan Khan, Azharuddin Mohammed Ismail, Ayush Mahesh Khedekar, Jira Banjara, Sheikh Wali, Mahesh Manjrekar, Sanchita Choudhary, Himanshu Tyagi, Sharib Hashmi","A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?""",Danny Boyle,Danny Boyle,nm0000965,19,No,10,1,TRUE,Danny Boyle,1,1,0,0,1,TRUE,TRUE,1,x,Winner,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2010,82,BEST PICTURE,AVATAR,FALSE,tt0499549,"Action, Adventure, Fantasy",162,USA,"English, Spanish",James Cameron,Twentieth Century Fox,"Sam Worthington, Zoe Saldana, Sigourney Weaver, Stephen Lang, Michelle Rodriguez, Giovanni Ribisi, Joel David Moore, CCH Pounder, Wes Studi, Laz Alonso, Dileep Rao, Matt Gerald, Sean Anthony Moran, Jason Whyte, Scott Lawrence",A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,James Cameron,James Cameron,nm0000116,16,Yes,9,1,FALSE,James Cameron,2,1,1,1,2,TRUE,TRUE,0,x,Nominee,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,2010,82,BEST PICTURE,THE BLIND SIDE,FALSE,tt0878804,"Biography, Drama, Sport",129,USA,English,"John Lee Hancock, Michael Lewis",Alcon Entertainment,"Sandra Bullock, Tim McGraw, Quinton Aaron, Jae Head, Lily Collins, Ray McKinnon, Kim Dickens, Adriane Lenox, Kathy Bates, Catherine Dyer, Andy Stahl, Tom Nowicki, Libby Whittemore, Brian Hollan, Melody Weintraub","The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",John Lee Hancock,John Lee Hancock,nm0359387,6,No,2,0,0,John Lee Hancock,0,0,0,0,1,x,x,x,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2009,2010,82,BEST PICTURE,DISTRICT 9,FALSE,tt1136608,"Action, Sci-Fi, Thriller",112,"South Africa, USA, New Zealand, Canada","English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho","Neill Blomkamp, Terri Tatchell",TriStar Pictures,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike, Elizabeth Mkandawie, John Sumner, William Allen Young, Greg Melvill-Smith, Nick Blake, Morena Busa Sesatsa, Themba Nkosi, Mzwandile Nqoba, Barry Strydom, Jed Brophy, Louis Minnaar",Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.,Neill Blomkamp,Neill Blomkamp,nm0088955,9,Yes,4,0,0,Neill Blomkamp,0,0,0,0,1,x,x,x,x,x,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,2010,82,BEST PICTURE,AN EDUCATION,FALSE,tt1174732,Drama,100,"UK, USA","English, French","Lynn Barber, Nick Hornby",BBC Films,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour, William Melling, Connor Catchpole, Matthew Beard, Peter Sarsgaard, Amanda Fairbank-Hynes, Ellie Kendrick, Dominic Cooper, Rosamund Pike, Nick Sampson, Kate Duchíªne, Bel Parker","A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",Lone Scherfig,Lone Scherfig,nm0771054,13,No,3,0,0,Lone Scherfig,0,0,0,0,1,x,x,0,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2010,82,BEST PICTURE,THE HURT LOCKER,TRUE,tt0887912,"Drama, Thriller, War",131,USA,"English, Arabic",Mark Boal,Voltage Pictures,"Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce, Ralph Fiennes, David Morse, Evangeline Lilly, Christian Camargo, Suhail Dabbach, Christopher Sayegh, Nabil Koni, Sam Spruell, Sam Redford, Feisal Sadoun, Barrie Rice","During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",Kathryn Bigelow,Kathryn Bigelow,nm0000941,14,Yes,9,1,TRUE,Kathryn Bigelow,1,1,0,0,1,FALSE,FALSE,1,x,Winner,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2010,82,BEST PICTURE,INGLOURIOUS BASTERDS,FALSE,tt0361748,"Adventure, Drama, War",153,"Germany, USA","English, German, French, Italian",Quentin Tarantino,Universal Pictures,"Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth, Michael Fassbender, Diane Kruger, Daniel Brühl, Til Schweiger, Gedeon Burkhard, Jacky Ido, B.J. Novak, Omar Doom, August Diehl, Denis Ménochet, Sylvester Groth","In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",Quentin Tarantino,Quentin Tarantino,nm0000233,16,No,8,1,FALSE,Quentin Tarantino,2,0,1,0,2,FALSE,FALSE,x,0,Nominee,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2010,82,BEST PICTURE,PRECIOUS,FALSE,tt0929632,Drama,110,USA,"English, Italian","Geoffrey Fletcher, Sapphire",Lionsgate,"Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey, Sherri Shepherd, Lenny Kravitz, Stephanie Andujar, Chyna Layne, Amina Robinson, Xosha Roquemore, Angelic Zambrana, Aunt Dot, Nealla Gordon, Grace Hightower, Barret Helms","In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.",Lee Daniels,Lee Daniels,nm0200005,2,Yes,1,0,0,Lee Daniels,1,0,0,0,1,x,x,0,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2010,82,BEST PICTURE,A SERIOUS MAN,FALSE,tt1019452,"Comedy, Drama",106,"USA, UK, France","English, Yiddish, Hebrew","Joel Coen, Ethan Coen",Focus Features,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick, Aaron Wolff, Jessica McManus, Peter Breitmayer, Brent Braunschweig, David Kang, Benjamin Portnoe, Jack Swiler, Andrew S. Lentz, Jon Kaminski Jr., Ari Hoptman, Alan Mandell","Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.",Ethan Coen,Ethan Coen,nm0001053,20,Yes,2,0,0,Ethan Coen,0,0,0,0,2,x,x,x,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,2010,82,BEST PICTURE,UP,FALSE,tt1049413,"Animation, Adventure, Comedy",96,USA,English,"Pete Docter, Bob Peterson",Pixar Animation Studios,"Edward Asner, Christopher Plummer, Jordan Nagai, Bob Peterson, Delroy Lindo, Jerome Ranft, John Ratzenberger, David Kaye, Elie Docter, Jeremy Leary, Mickie McGowan, Danny Mann, Donald Fullilove, Jess Harnell, Josh Cooley","Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.",Pete Docter,Pete Docter,nm0230032,6,No,5,0,0,Pete Docter,0,0,0,0,1,x,x,x,x,x,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,2010,82,BEST PICTURE,UP IN THE AIR,FALSE,tt1193138,"Comedy, Drama, Romance",109,USA,English,"Walter Kirn, Jason Reitman",Paramount Pictures,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman, Amy Morton, Melanie Lynskey, J.K. Simmons, Sam Elliott, Danny McBride, Zach Galifianakis, Chris Lowell, Steve Eastin, Marvin Young, Cut Chemist, Adrienne Lamping","Ryan Bingham enjoys living out of a suitcase for his job, travelling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest, and a new hire.",Jason Reitman,Jason Reitman,nm0718646,10,Yes,6,1,FALSE,Jason Reitman,2,0,1,0,2,FALSE,FALSE,0,x,Nominee,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,2011,83,BEST PICTURE,BLACK SWAN,FALSE,tt0947798,"Drama, Thriller",108,USA,"English, French, Italian","Mark Heyman, Andres Heinz",Fox Searchlight Pictures,"Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey, Winona Ryder, Benjamin Millepied, Ksenia Solo, Kristina Anapau, Janet Montgomery, Sebastian Stan, Toby Hemingway, Sergio Torrado, Mark Margolis, Tina Sloan, Abraham Aronofsky","A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".",Darren Aronofsky,Darren Aronofsky,nm0004716,10,No,5,1,FALSE,Darren Aronofsky,1,0,0,0,1,FALSE,FALSE,0,x,x,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2011,83,BEST PICTURE,THE FIGHTER,FALSE,tt0964517,"Biography, Drama, Sport",116,USA,English,"Scott Silver, Paul Tamasy",Closest to the Hole Productions,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo, Mickey O'Keefe, Jack McGee, Melissa McMeekin, Bianca Hunter, Erica McDermott, Jill Quigg, Dendrie Taylor, Kate B. O'Brien, Jenna Lamia, Frank Renzulli, Paul Campbell","Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",David O. Russell,David O. Russell,nm0751102,8,Yes,7,1,FALSE,David O. Russell,1,0,0,0,1,FALSE,FALSE,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2010,2011,83,BEST PICTURE,INCEPTION,FALSE,tt1375666,"Action, Adventure, Sci-Fi",148,"USA, UK","English, Japanese, French",Christopher Nolan,Warner Bros.,"Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Marion Cotillard, Pete Postlethwaite, Michael Caine, Lukas Haas, Tai-Li Lee, Claire Geare, Magnus Nolan",A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O.,Christopher Nolan,Christopher Nolan,nm0634240,10,Yes,8,0,0,Christopher Nolan,0,0,0,0,1,FALSE,FALSE,0,x,Nominee,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,2011,83,BEST PICTURE,THE KIDS ARE ALL RIGHT,FALSE,tt0842926,"Comedy, Drama, Romance",106,USA,English,"Lisa Cholodenko, Stuart Blumberg",Focus Features,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska, Josh Hutcherson, Yaya DaCosta, Kunal Sharma, Eddie Hassell, Zosia Mamet, Joaquí­n Garrido, Rebecca Lawrence Levy, Lisa Eisner, Eric Eisner, Sasha Spielberg, James MacDonald",Two children conceived by artificial insemination bring their biological father into their non-traditional family life.,Lisa Cholodenko,Lisa Cholodenko,nm0158966,9,No,4,0,0,Lisa Cholodenko,0,0,0,0,1,x,TRUE,x,x,x,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
